series_id,stats_data_id,reference_date,source_population_definition,unit,year,sex,age,category,subcategory,value,flag,retrieved_at
pop_total_single_age_annual,0004010040,2009年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2009,,93歳,男女別・性比=男,人口=日本人人口; 全国=全国,37,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2005年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2005,,94歳,男女別・性比=男,人口=日本人人口; 全国=全国,22,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2006年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2006,,94歳,男女別・性比=男,人口=日本人人口; 全国=全国,24,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2007年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2007,,94歳,男女別・性比=男,人口=日本人人口; 全国=全国,26,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2008年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2008,,94歳,男女別・性比=男,人口=日本人人口; 全国=全国,28,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2009年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2009,,94歳,男女別・性比=男,人口=日本人人口; 全国=全国,28,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2005年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2005,,95歳,男女別・性比=男,人口=日本人人口; 全国=全国,16,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2006年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2006,,95歳,男女別・性比=男,人口=日本人人口; 全国=全国,17,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2007年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2007,,95歳,男女別・性比=男,人口=日本人人口; 全国=全国,19,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2008年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2008,,95歳,男女別・性比=男,人口=日本人人口; 全国=全国,20,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2009年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2009,,95歳,男女別・性比=男,人口=日本人人口; 全国=全国,22,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2005年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2005,,96歳,男女別・性比=男,人口=日本人人口; 全国=全国,11,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2006年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2006,,96歳,男女別・性比=男,人口=日本人人口; 全国=全国,12,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2007年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2007,,96歳,男女別・性比=男,人口=日本人人口; 全国=全国,13,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2008年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2008,,96歳,男女別・性比=男,人口=日本人人口; 全国=全国,14,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2009年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2009,,96歳,男女別・性比=男,人口=日本人人口; 全国=全国,16,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2005年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2005,,97歳,男女別・性比=男,人口=日本人人口; 全国=全国,7,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2006年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2006,,97歳,男女別・性比=男,人口=日本人人口; 全国=全国,8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2007年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2007,,97歳,男女別・性比=男,人口=日本人人口; 全国=全国,9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2008年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2008,,97歳,男女別・性比=男,人口=日本人人口; 全国=全国,9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2009年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2009,,97歳,男女別・性比=男,人口=日本人人口; 全国=全国,11,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2005年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2005,,98歳,男女別・性比=男,人口=日本人人口; 全国=全国,5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2006年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2006,,98歳,男女別・性比=男,人口=日本人人口; 全国=全国,5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2007年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2007,,98歳,男女別・性比=男,人口=日本人人口; 全国=全国,6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2008年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2008,,98歳,男女別・性比=男,人口=日本人人口; 全国=全国,6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2009年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2009,,98歳,男女別・性比=男,人口=日本人人口; 全国=全国,7,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2005年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2005,,99歳,男女別・性比=男,人口=日本人人口; 全国=全国,3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2006年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2006,,99歳,男女別・性比=男,人口=日本人人口; 全国=全国,3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2007年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2007,,99歳,男女別・性比=男,人口=日本人人口; 全国=全国,4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2008年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2008,,99歳,男女別・性比=男,人口=日本人人口; 全国=全国,4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2009年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2009,,99歳,男女別・性比=男,人口=日本人人口; 全国=全国,5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2005年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2005,,100歳以上,男女別・性比=男,人口=日本人人口; 全国=全国,4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2006年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2006,,100歳以上,男女別・性比=男,人口=日本人人口; 全国=全国,4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2007年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2007,,100歳以上,男女別・性比=男,人口=日本人人口; 全国=全国,5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2008年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2008,,100歳以上,男女別・性比=男,人口=日本人人口; 全国=全国,6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2009年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2009,,100歳以上,男女別・性比=男,人口=日本人人口; 全国=全国,7,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2005年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2005,,総数,男女別・性比=女,人口=総人口; 全国=全国,65419,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2006年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2006,,総数,男女別・性比=女,人口=総人口; 全国=全国,65440,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2007年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2007,,総数,男女別・性比=女,人口=総人口; 全国=全国,65461,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2008年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2008,,総数,男女別・性比=女,人口=総人口; 全国=全国,65441,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2009年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2009,,総数,男女別・性比=女,人口=総人口; 全国=全国,65380,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2005年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2005,,0歳,男女別・性比=女,人口=総人口; 全国=全国,519,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2006年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2006,,0歳,男女別・性比=女,人口=総人口; 全国=全国,528,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2007年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2007,,0歳,男女別・性比=女,人口=総人口; 全国=全国,533,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2008年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2008,,0歳,男女別・性比=女,人口=総人口; 全国=全国,536,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2009年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2009,,0歳,男女別・性比=女,人口=総人口; 全国=全国,525,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2005年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2005,,1歳,男女別・性比=女,人口=総人口; 全国=全国,535,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2006年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2006,,1歳,男女別・性比=女,人口=総人口; 全国=全国,515,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2007年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2007,,1歳,男女別・性比=女,人口=総人口; 全国=全国,524,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2008年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2008,,1歳,男女別・性比=女,人口=総人口; 全国=全国,529,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2009年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2009,,1歳,男女別・性比=女,人口=総人口; 全国=全国,532,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2005年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2005,,2歳,男女別・性比=女,人口=総人口; 全国=全国,546,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2006年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2006,,2歳,男女別・性比=女,人口=総人口; 全国=全国,534,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2007年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2007,,2歳,男女別・性比=女,人口=総人口; 全国=全国,515,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2008年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2008,,2歳,男女別・性比=女,人口=総人口; 全国=全国,523,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004010040,2009年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,2009,,2歳,男女別・性比=女,人口=総人口; 全国=全国,528,,2026-09-07T09:10:21Z
